"","region","ct_band","regions","ctb_banddis","frs_banddis","dist_diff"
"1","YH","a","YH",42.504290330909,40.7290015847861,1.77528874612295
"2","YH","b","YH",20.1484890121968,18.3042789223455,1.84421008985129
"3","YH","c","YH",16.7955964059536,18.0665610142631,-1.27096460830945
"4","YH","d","YH",9.6785628930139,9.03328050713154,0.645282385882357
"5","YH","e","YH",6.14102819268961,6.41838351822504,-0.277355325535427
"6","YH","f","YH",2.94372252849363,4.67511885895404,-1.73139633046041
"7","YH","g","YH",1.64163607283052,2.53565768621236,-0.894021613381846
"8","YH","h","YH",0.146674563912942,0.237717908082409,-0.0910433441694672
