"","region","ct_band","regions","ctb_banddis","frs_banddis","dist_diff"
"1","WM","a","WM",30.0499781686325,22.4558452481077,7.59413292052486
"2","WM","b","WM",24.9378415139406,25.4835996635828,-0.545758149642289
"3","WM","c","WM",19.8012243355742,21.8671152228764,-2.06589088730214
"4","WM","d","WM",11.3780678485642,13.7931034482759,-2.41503559971168
"5","WM","e","WM",7.26139514233703,7.73759461732548,-0.47619947498845
"6","WM","f","WM",3.96971221655479,5.21446593776283,-1.24475372120804
"7","WM","g","WM",2.37124617467646,3.11185870479394,-0.74061253011748
"8","WM","h","WM",0.230534599720234,0.336417157275021,-0.105882557554787
