"","region","ct_band","regions","ctb_banddis","frs_banddis","dist_diff"
"1","E","a","EE",14.1763365787246,9.34256055363322,4.83377602509135
"2","E","b","EE",21.0012756561334,17.9238754325259,3.0774002236075
"3","E","c","EE",25.8705423540718,27.7508650519031,-1.88032269783131
"4","E","d","EE",17.6375549161385,20.6920415224914,-3.05448660635287
"5","E","e","EE",10.8748255268517,13.0103806228374,-2.13555509598567
"6","E","f","EE",5.97266635013615,6.64359861591696,-0.670932265780809
"7","E","g","EE",3.95467702446056,3.94463667820069,0.0100403462598715
"8","E","h","EE",0.512121593483285,0.69204152249135,-0.179919929008065
