"","region","ct_band","regions","ctb_banddis","frs_banddis","dist_diff"
"1","EM","a","EM",36.3340742702429,26.9230769230769,9.41099734716601
"2","EM","b","EM",22.629847166272,22.7016885553471,-0.0718413890750647
"3","EM","c","EM",18.0146807400312,22.0450281425891,-4.03034740255792
"4","EM","d","EM",11.0022934927136,13.2270168855535,-2.22472339283991
"5","EM","e","EM",6.82521767985926,9.38086303939962,-2.55564535954036
"6","EM","f","EM",3.28648280477131,2.81425891181989,0.472223892951422
"7","EM","g","EM",1.75539168146475,2.72045028142589,-0.96505859996114
"8","EM","h","EM",0.152012164644963,0.187617260787992,-0.0356050961430295
